TIME,COURSE,IM_MSHS_CLASS,IM_MSHS_CLUB,IM_COMPETIT,IM_AFTERSCHOOL,IM_SUMMERCAMP,IM_APCLASS,IM_DUAL,IM_FAM_INFLU,IM_FAM_WORK,IM_HSTEACH,IM_EMPLOY,IM_STUDENT,IM_WORK,IM_OTHER,DEG_PROGRAM,MOT_JOB,MOT_BACH,MOT_HS,MOT_CAR_AD,MOT_CAR_CHG,MOT_PROFDEV,MOT_JOBDIS,MOT_RELOC,MOT_CURRENT,MOT_IT_CERT,MOT_FINAN,MOT_PERS,FIRST_CHOICE,MORE_CLASS,MORE_CLASS_WHY,GENDER,AGE
2021/10/04 12:26:05 PM EST,CMP 128 Computer Science I,1,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,0,0,0,0,N/A,Computer Science,1,1,0,0,0,0,0,0,0,0,1,0,First Choice,,,Man,19-20
2021/10/04 12:27:43 PM EST,CMP 128 Computer Science I,1,N/A,N/A,1,N/A,N/A,N/A,2,2,0,N/A,1,1,N/A,Mechanical Engineering Tech0logy,,,,,,,,,,,,,,4,I would like to take a0ther computing class because I think coding and testing things is fun.,Man,19-20
2021/10/04 12:30:10 PM EST,CMP 128 Computer Science I,1,1,2,0,0,0,0,0,0,0,0,0,2,2,Computer Science,1,1,0,1,0,1,0,0,1,0,1,1,First Choice,,,Man,19-20
2021/10/04 12:55:57 PM EST,CMP 128 Computer Science I,1,N/A,N/A,0,N/A,N/A,N/A,0,0,1,0,0,0,0,Computer Science,1,1,0,0,0,1,0,0,0,0,0,0,First Choice,,,Man,19-20
2021/10/04 2:37:29 PM EST,CMP 128 Computer Science I,0,1,0,1,0,0,0,1,1,0,0,0,0,0,Computer Science,0,0,0,1,0,0,0,0,1,0,0,0,Engineering,,,Man,19-20
2021/10/04 2:38:18 PM EST,CMP 128 Computer Science I,1,N/A,0,0,0,0,0,2,2,2,2,0,0,0,Computer Science,1,1,0,1,0,1,1,1,1,1,1,1,First Choice,,,Man,18 and younger
2021/10/04 2:38:38 PM EST,CMP 128 Computer Science I,0,1,0,0,0,0,0,1,0,0,0,1,0,0,Computer Science,1,0,0,1,0,0,0,0,0,0,0,0,First Choice,,,Man,18 and younger
2021/10/04 2:38:50 PM EST,CMP 128 Computer Science I,0,0,0,0,0,0,0,2,0,0,0,1,0,2,Business,,,,,,,,,,,,,,5,The future is computers and tech0logy and I want to have a diverse skill set for the future,Man,19-20
2021/10/04 2:39:40 PM EST,CMP 128 Computer Science I,0,2,0,0,0,2,0,1,0,2,0,0,0,0,Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,N/A,,,Man,18 and younger
2021/10/04 2:40:02 PM EST,CMP 128 Computer Science I,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Mechanical Engineering Tech0logy,,,,,,,,,,,,,,5,"My current Professor has made things that seemed incomprehensible before her class, like something anyone can accomplish with the right focus.",Man,35-64
2021/10/04 2:40:12 PM EST,CMP 128 Computer Science I,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Computer Science,1,0,0,1,0,0,0,0,1,1,0,1,Engineering,,,Man,19-20
2021/10/04 2:40:30 PM EST,CMP 128 Computer Science I,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Computer Science,1,1,0,1,0,1,0,0,1,0,1,1,First Choice,,,Woman,19-20
2021/10/04 2:40:32 PM EST,CMP 128 Computer Science I,0,0,0,0,0,0,0,2,2,0,0,0,0,0,Computer Science,1,1,0,1,1,1,0,0,1,1,1,1,First Choice,,,Man,21-24
2021/10/04 2:40:46 PM EST,CMP 128 Computer Science I,0,0,0,0,0,0,0,1,N/A,0,0,0,0,2,Computer Science,1,1,0,1,1,0,0,0,1,0,1,1,Engineering,,,Man,19-20
2021/10/04 2:41:12 PM EST,CMP 128 Computer Science I,1,0,1,1,1,1,1,0,1,1,1,1,1,1,CIS Game Development,1,1,0,1,1,1,0,1,1,1,1,1,First Choice,,,Man,18 and younger
2021/10/04 2:41:19 PM EST,CMP 128 Computer Science I,0,0,0,0,0,0,0,2,2,1,0,0,0,0,Computer Science,1,1,1,1,1,1,1,0,1,1,1,1,First Choice,,,Man,18 and younger
2021/10/04 2:42:44 PM EST,CMP 128 Computer Science I,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Computer Science,1,1,0,0,0,0,0,0,0,0,0,0,First Choice,,,Man,18 and younger
2021/10/04 2:42:46 PM EST,CMP 128 Computer Science I,0,1,1,0,N/A,0,1,2,2,0,0,0,0,2,Computer Science,0,0,0,0,0,0,0,0,1,0,1,1,Engineering,,,Man,18 and younger
2021/10/04 2:44:37 PM EST,CMP 128 Computer Science I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Electronics Engineering Tech0logy,,,,,,,,,,,,,,5,Ive always been into computers and robotics,Man,19-20
2021/10/04 7:22:20 PM EST,CMP 128 Computer Science I,0,0,1,0,0,0,0,2,2,0,0,0,0,2,Business,,,,,,,,,,,,,,5,"So far, I have little to 0 interest in my business classes, and genuinely enjoy going to my CMP 128 class!",Man,19-20
2021/10/04 7:49:10 PM EST,CMP 128 Computer Science I,2,N/A,N/A,N/A,N/A,N/A,N/A,2,2,0,N/A,N/A,N/A,2,Computer Science,1,1,0,1,0,1,0,0,0,0,0,0,First Choice,,,Man,19-20
2021/10/04 7:52:09 PM EST,CMP 128 Computer Science I,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Computer Science,1,1,0,1,0,1,0,0,0,1,0,1,First Choice,,,Prefer 0t to say,19-20
2021/10/04 8:26:51 PM EST,CMP 128 Computer Science I,1,1,1,1,1,1,1,2,2,2,2,2,2,2,Information Tech0logy,1,1,1,1,1,1,1,1,1,1,1,1,Engineering,,,Man,25-34
2021/10/04 10:41:25 PM EST,CMP 130 Intro to IT,1,0,0,0,0,0,0,2,1,1,0,0,0,0,Computer Science,1,1,0,1,1,1,0,0,1,0,1,1,First Choice,,,Man,19-20
2021/10/05 8:27:25 AM EST,CMP 128 Computer Science I,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Electronics Engineering Tech0logy,,,,,,,,,,,,,,3,I am fine with or without one. I only took it because I had to for my major,Man,18 and younger
2021/10/05 10:44:24 AM EST,CMP 130 Intro to IT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,Information Tech0logy,1,1,0,0,0,0,0,0,0,0,0,0,Exercise Science,,,Man,21-24
2021/10/05 12:32:09 PM EST,CMP 131 Fundamentals of Programming (Python),N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,N/A,N/A,N/A,N/A,N/A,Computer Science,1,1,0,1,1,1,0,0,0,1,0,0,First Choice,,,Man,25-34
2021/10/05 1:17:59 PM EST,CMP 130 Intro to IT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Information Tech0logy,1,0,0,1,1,0,0,0,0,1,0,1,First Choice,,,Man,25-34
2021/10/05 1:31:23 PM EST,CMP 128 Computer Science I,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Computer Science,0,0,1,0,0,0,0,0,0,0,0,0,Engineering,,,Man,21-24
2021/10/05 2:15:49 PM EST,CMP 128 Computer Science I,0,0,0,0,1,1,0,0,0,1,1,1,1,0,Web Development Certificate of Achievement,1,1,0,1,1,1,1,1,1,1,1,1,Radiography,,,Man,35-64
2021/10/05 2:37:36 PM EST,CMP 131 Fundamentals of Programming (Python),1,1,1,1,1,1,1,1,1,1,0,0,1,1,Computer Science,1,1,0,1,0,1,0,0,0,0,0,1,First Choice,,,Man,19-20
2021/10/05 2:38:49 PM EST,CMP 131 Fundamentals of Programming (Python),2,0,1,0,0,1,0,0,0,0,0,0,0,0,Computer Science,1,1,0,1,0,1,0,0,1,1,1,1,First Choice,,,Man,19-20
2021/10/05 2:39:34 PM EST,CMP 131 Fundamentals of Programming (Python),2,2,0,1,0,0,0,1,1,0,0,0,0,0,Information Tech0logy,1,1,0,0,0,1,0,0,1,1,0,1,First Choice,,,Man,19-20
2021/10/05 2:39:42 PM EST,CMP 131 Fundamentals of Programming (Python),N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,2,N/A,N/A,N/A,N/A,N/A,Information Tech0logy,1,1,0,1,1,0,0,0,0,0,0,1,Engineering,,,Man,25-34
2021/10/05 2:40:26 PM EST,CMP 131 Fundamentals of Programming (Python),1,1,2,1,1,0,0,0,0,2,0,0,0,0,Information Tech0logy,1,1,0,1,0,0,0,0,0,0,0,0,First Choice,,,Man,18 and younger
2021/10/05 2:43:03 PM EST,CMP 131 Fundamentals of Programming (Python),1,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1,N/A,0,N/A,N/A,Computer Science,1,1,0,1,1,1,1,1,1,1,1,1,First Choice,,,Man,19-20
2021/10/05 2:45:13 PM EST,CMP 131 Fundamentals of Programming (Python),1,0,0,0,0,2,0,1,1,1,0,0,0,0,Information Tech0logy,0,1,0,0,0,1,0,0,1,1,1,1,First Choice,,,Man,18 and younger
2021/10/05 2:45:33 PM EST,CMP 131 Fundamentals of Programming (Python),1,0,1,0,0,0,0,2,0,1,0,0,0,0,Information Tech0logy,1,0,0,0,0,0,0,0,0,1,0,0,First Choice,,,Man,18 and younger
2021/10/05 2:48:18 PM EST,CMP 131 Fundamentals of Programming (Python),0,0,1,0,0,0,0,2,0,1,0,0,0,0,Information Tech0logy,1,1,1,1,1,1,1,1,1,1,1,1,First Choice,,,Man,19-20
2021/10/05 3:38:50 PM EST,CMP 128 Computer Science I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Business,,,,,,,,,,,,,,2,I do 0t see myself in the tech0logy field when I am older.,Man,19-20
2021/10/05 4:47:22 PM EST,CMP 131 Fundamentals of Programming (Python),1,0,0,0,0,0,0,1,0,1,0,0,0,0,Data Analytics Certificate of Achievement,1,0,0,0,0,1,0,0,0,0,0,1,First Choice,,,Man,19-20
2021/10/05 4:50:43 PM EST,CMP 131 Fundamentals of Programming (Python),1,0,0,0,0,0,0,0,1,0,0,0,0,0,Data Analytics Certificate of Achievement,1,0,0,1,0,1,0,0,0,0,0,1,First Choice,,,Man,19-20
2021/10/05 4:50:58 PM EST,CMP 130 Intro to IT,0,0,0,1,1,1,1,1,0,0,0,1,0,0,Information Tech0logy,1,1,0,1,1,1,1,1,1,1,1,1,Science,,,Man,19-20
2021/10/05 4:56:54 PM EST,CMP 130 Intro to IT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Information Tech0logy,1,1,0,1,0,1,0,0,1,1,1,1,First Choice,,,Man,18 and younger
2021/10/05 5:46:35 PM EST,CMP 128 Computer Science I,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Computer Science,1,0,0,0,0,0,0,0,0,0,0,0,First Choice,,,Man,18 and younger
2021/10/05 6:43:02 PM EST,CMP 130 Intro to IT,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Information Tech0logy,1,1,0,0,1,1,0,1,0,1,1,1,First Choice,,,Man,19-20
2021/10/05 7:59:51 PM EST,CMP 130 Intro to IT,0,0,0,0,0,0,0,2,2,0,0,2,0,2,Information Tech0logy,1,1,0,0,1,1,0,0,1,1,1,1,Science,,,Man,25-34
2021/10/05 11:33:32 PM EST,CMP 128 Computer Science I,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,N/A,2,N/A,2,2,Computer Science,0,1,0,1,0,1,0,0,1,1,1,1,First Choice,,,Man,21-24
2021/10/06 9:50:42 AM EST,CMP 131 Fundamentals of Programming (Python),1,N/A,N/A,N/A,N/A,N/A,N/A,1,1,N/A,N/A,1,N/A,N/A,Computer Science,1,1,0,1,0,1,1,1,1,1,1,1,First Choice,,,Man,19-20
2021/10/06 11:17:44 AM EST,CMP 128 Computer Science I,0,0,0,0,0,0,0,1,1,1,0,0,0,0,Information Tech0logy,1,1,0,1,0,1,0,0,1,1,1,1,First Choice,,,Man,19-20
2021/10/06 4:49:43 PM EST,CMP 131 Fundamentals of Programming (Python),0,0,0,0,0,0,0,2,2,0,0,2,0,2,Mathematics,,,,,,,,,,,,,,5,"I am currently enrolled as a Math & Science Major. I have taken math classes up to Pre-Calc and am starting to change my career goals. I feel there is always more to learn with computing (You can probably never master it in a lifetime, with how quickly tech0logy changes). Everything will be computer based the further we progress. ",Woman,35-64
2021/10/06 4:56:35 PM EST,CMP 128 Computer Science I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Business,,,,,,,,,,,,,,4,"0t sure if I enjoy it, I do like the hardware side of computer science more, so I may be switching back to comp sci as my major again. ",Man,18 and younger
2021/10/06 6:46:48 PM EST,CMP 128 Computer Science I,1,0,0,0,0,1,0,2,2,1,0,0,2,N/A,Computer Science,1,1,0,1,1,1,1,0,1,1,1,1,First Choice,,,Man,35-64
2021/10/07 11:24:05 AM EST,CMP 128 Computer Science I,2,0,2,0,0,2,0,0,0,0,0,0,2,2,Technical Studies,1,1,1,1,0,0,0,0,0,0,1,1,First Choice,,,Man,18 and younger
2021/10/07 12:47:18 PM EST,CMP 128 Computer Science I,0,0,0,0,0,0,0,1,1,0,0,0,0,N/A,Undecided,,,,,,,,,,,,,,3,"It is something I am interested in, but it is 0t something I want to immediately dive into. I want to take my time.",Woman,19-20
2021/10/07 12:55:25 PM EST,CMP 131 Fundamentals of Programming (Python),N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1,1,N/A,1,0,Information Tech0logy,1,1,0,1,1,1,0,0,1,1,1,1,First Choice,,,Man,18 and younger
2021/10/07 2:09:27 PM EST,CMP 128 Computer Science I,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Computer Science,1,1,0,0,0,0,0,0,1,0,1,1,First Choice,,,Man,19-20
2021/10/07 4:26:43 PM EST,CMP 128 Computer Science I,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Computer Science,1,1,0,1,1,1,0,0,0,0,1,1,LIberal Arts,,,Man,25-34
2021/10/07 5:00:23 PM EST,CMP 128 Computer Science I,0,0,0,0,0,0,1,1,2,0,0,0,0,2,Radiography,,,,,,,,,,,,,,5,I want to further my computing expertise,Man,35-64
2021/10/07 5:37:56 PM EST,CMP 239 Internet & Web Page Design,2,2,2,2,2,0,2,0,0,0,2,0,2,2,Information Tech0logy,1,1,0,1,1,1,0,0,1,1,1,1,Business,,,Man,21-24
2021/10/07 6:21:48 PM EST,CMP 128 Computer Science I,2,N/A,1,N/A,N/A,N/A,N/A,2,2,1,0,0,0,N/A,Computer Science,1,1,0,1,0,1,0,0,1,0,1,1,First Choice,,,Man,18 and younger
2021/10/07 6:30:34 PM EST,CMP 128 Computer Science I,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,Computer Science,1,1,0,1,0,1,0,0,0,0,1,1,Business,,,Man,18 and younger
2021/10/07 7:07:49 PM EST,CMP 239 Internet & Web Page Design,1,0,2,0,0,0,0,2,2,2,0,0,0,0,Digital Media Tech0logy,1,0,0,0,0,0,0,0,1,0,0,1,First Choice,,,Woman,18 and younger
2021/10/07 7:13:14 PM EST,CMP 239 Internet & Web Page Design,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Information Tech0logy,1,1,0,0,0,1,0,0,0,1,1,1,Graphic Design,,,Man,18 and younger
2021/10/07 7:52:11 PM EST,CMP 239 Internet & Web Page Design,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Information Tech0logy,1,0,0,1,0,1,0,0,1,1,1,1,Criminal Justice,,,Man,19-20
2021/10/07 8:25:10 PM EST,CMP 239 Internet & Web Page Design,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Digital Media Tech0logy,0,0,0,0,1,0,0,0,0,0,0,1,Engineering,,,Man,21-24
2021/10/07 8:25:18 PM EST,CMP 239 Internet & Web Page Design,0,0,0,2,0,0,0,2,2,0,0,0,0,0,Information Tech0logy,1,1,0,0,0,0,0,0,1,1,0,1,Science,,,Man,21-24
2021/10/07 8:25:51 PM EST,CMP 239 Internet & Web Page Design,0,0,0,0,0,0,0,1,1,0,2,0,2,2,Web Development Certificate of Achievement,1,0,0,1,1,1,0,0,1,1,1,1,Music,,,Man,35-64
2021/10/07 8:26:01 PM EST,CMP 239 Internet & Web Page Design,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Information Tech0logy,1,1,0,1,1,1,0,0,1,1,1,0,Architecture,,,Man,19-20
2021/10/07 8:26:54 PM EST,CMP 239 Internet & Web Page Design,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,N/A,N/A,N/A,N/A,N/A,Computer Science,1,1,0,1,1,1,0,0,0,1,1,1,Information Tech0logies,,,Man,25-34
2021/10/07 8:27:55 PM EST,CMP 239 Internet & Web Page Design,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,Information Tech0logy,1,1,0,0,1,1,0,0,1,1,1,1,First Choice,,,Man,21-24
2021/10/07 8:31:30 PM EST,CMP 239 Internet & Web Page Design,2,1,1,1,0,N/A,N/A,2,2,2,N/A,2,N/A,N/A,Graphic Design,,,,,,,,,,,,,,5,"It’s a new experience, 0w I k0w how to make a web page ",Woman,25-34
2021/10/08 8:44:43 AM EST,CMP 128 Computer Science I,2,0,0,0,2,2,0,1,1,1,0,0,0,0,Computer Science,1,1,0,1,0,1,0,0,1,1,0,1,First Choice,,,Man,18 and younger
2021/10/08 8:45:25 AM EST,CMP 128 Computer Science I,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Computer Science,1,1,0,1,0,1,0,0,1,1,1,0,First Choice,,,Man,18 and younger
2021/10/08 8:46:05 AM EST,CMP 128 Computer Science I,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Mathematics,,,,,,,,,,,,,,3,"Computing is 0t all that interesting to me, but I k0w it is a great skill to have",Man,21-24
2021/10/08 8:47:31 AM EST,CMP 128 Computer Science I,0,0,0,0,0,0,0,2,1,0,0,0,0,N/A,Computer Science,1,1,0,1,0,1,0,0,0,0,0,0,First Choice,,,Man,19-20
2021/10/08 8:48:00 AM EST,CMP 128 Computer Science I,1,N/A,1,N/A,N/A,N/A,N/A,2,1,1,0,0,1,N/A,Challenger Program,1,1,1,0,0,0,0,0,0,0,0,0,First Choice,,,Woman,18 and younger
2021/10/08 8:48:58 AM EST,CMP 128 Computer Science I,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,Biology,,,,,,,,,,,,,,3,"I would be interested in taking a0ther computing class, but I don't need a0ther for my degree so I probably won't spend the money required to take one.",Prefer 0t to say,19-20
2021/10/08 8:50:09 AM EST,CMP 128 Computer Science I,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,Computer Science,1,0,0,1,0,0,0,0,0,0,0,0,First Choice,,,Man,19-20
2021/10/08 8:51:32 AM EST,CMP 128 Computer Science I,0,0,0,0,0,0,1,1,1,1,0,0,0,0,Dual Enrollment,,,,,,,,,,,,,,4,"I would like to take a0ther computing class to increase my k0wledge and experience, as well as gain more college credits while in high school. ",Woman,18 and younger
2021/10/08 8:51:37 AM EST,CMP 128 Computer Science I,0,0,0,0,0,0,0,0,1,1,0,0,1,1,Computer Science,1,1,0,1,1,1,0,0,1,1,1,1,Engineering,,,Man,18 and younger
2021/10/08 8:51:42 AM EST,CMP 128 Computer Science I,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Computer Science,1,1,0,1,0,1,1,1,1,0,0,1,First Choice,,,Man,19-20
2021/10/08 8:52:22 AM EST,CMP 128 Computer Science I,2,2,2,1,0,0,0,1,2,0,1,0,2,0,Information Tech0logy,1,1,0,1,0,0,0,0,1,1,1,1,First Choice,,,Man,19-20
2021/10/08 8:52:33 AM EST,CMP 128 Computer Science I,N/A,N/A,0,1,0,0,0,1,0,0,0,0,0,0,Mechanical Engineering Tech0logy,,,,,,,,,,,,,,3,I would love to continue taking computer courses if I had some experience with computing and if I get better at it.,Man,18 and younger
2021/10/08 8:52:36 AM EST,CMP 128 Computer Science I,2,N/A,2,N/A,N/A,2,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,Computer Science,1,1,0,1,1,1,1,0,1,1,1,1,First Choice,,,Man,19-20
2021/10/08 8:53:52 AM EST,CMP 128 Computer Science I,2,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,1,N/A,N/A,N/A,N/A,Electronics Engineering Tech0logy,,,,,,,,,,,,,,4,I like computer class but I 0t going to go into a job for this subject but it will be interesting to learn more about.,Man,19-20
2021/10/08 8:57:05 AM EST,CMP 128 Computer Science I,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Mechanical Engineering Tech0logy,,,,,,,,,,,,,,4,"Although it is 0t what I am majoring in, computing is a skill I need for my major and I do enjoy taking computing classes.",Man,19-20
2021/10/08 8:57:51 AM EST,CMP 128 Computer Science I,2,N/A,1,N/A,N/A,N/A,N/A,1,1,1,1,1,1,N/A,Challenger Program,1,1,1,0,0,0,0,0,0,0,0,0,First Choice,,,Woman,18 and younger
2021/10/08 9:00:26 AM EST,CMP 128 Computer Science I,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Mechanical Engineering Tech0logy,,,,,,,,,,,,,,3,If  I would continue to take computer courses I would want to understand more if the basics and practice more to get better at it.,Man,18 and younger
2021/10/08 9:02:33 AM EST,CMP 128 Computer Science I,2,2,2,2,N/A,2,N/A,0,0,0,0,0,0,0,Computer Science,1,1,0,0,0,1,0,0,1,1,1,1,First Choice,,,Man,18 and younger
2021/10/08 9:21:44 AM EST,CMP 128 Computer Science I,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,Computer Science,1,1,0,0,0,0,0,0,0,0,1,1,First Choice,,,Man,19-20
2021/10/08 9:25:45 AM EST,CMP 239 Internet & Web Page Design,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,Graphic Design,,,,,,,,,,,,,,4,"I would like to learn more about coding, since I feel it will be beneficial to me as a graphic design major. ",Man,19-20
2021/10/08 11:30:39 AM EST,CMP 128 Computer Science I,1,1,2,0,0,0,2,2,2,1,0,0,0,0,ShareTime CSIP Program,1,1,1,1,0,0,0,0,0,1,1,1,Engineering,,,Woman,18 and younger
2021/10/08 11:32:27 AM EST,CMP 239 Internet & Web Page Design,2,0,0,0,0,0,0,0,0,0,0,1,0,0,Computer Science,1,1,0,0,0,0,0,0,0,0,0,0,First Choice,,,Woman,19-20
2021/10/08 11:33:00 AM EST,CMP 131 Fundamentals of Programming (Python),1,1,1,1,1,1,1,1,1,1,1,1,1,1,Information Tech0logy,1,1,1,1,1,1,1,1,1,1,1,1,First Choice,,,Man,21-24
2021/10/08 11:36:30 AM EST,CMP 128 Computer Science I,1,0,0,0,0,0,0,1,1,1,0,1,0,0,Computer Science,1,1,0,0,0,0,0,0,1,0,1,1,First Choice,,,Man,18 and younger
2021/10/08 11:37:48 AM EST,CMP 128 Computer Science I,1,0,N/A,N/A,N/A,N/A,N/A,2,2,1,0,1,0,0,Information Tech0logy,1,1,0,1,0,1,0,0,1,1,1,1,First Choice,,,Man,19-20
2021/10/08 11:53:07 AM EST,CMP 128 Computer Science I,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,Undecided,,,,,,,,,,,,,,4,Its very interesting but I'm 0t sure if I'd be able to keep up with the class as we're only just stating and already confused 90% of the time,Man,18 and younger
2021/10/08 11:53:09 AM EST,CMP 128 Computer Science I,1,1,1,1,1,0,0,0,1,1,0,1,1,N/A,Mechanical Engineering Tech0logy,,,,,,,,,,,,,,5,I love problem solving and I may even switch majors to Computer Science,Man,19-20
2021/10/08 1:13:03 PM EST,CMP 128 Computer Science I,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,ShareTime EDAM,,,,,,,,,,,,,,5,"This class has information that is all new to me, I find it really interesting, and I find it fun to do. I would love to take a0ther class that continues the information from this course.",Woman,18 and younger
2021/10/08 2:47:14 PM EST,CMP 239 Internet & Web Page Design,1,0,0,0,0,0,0,1,2,1,0,0,2,0,Information Tech0logy,1,1,1,1,0,1,0,0,1,1,1,1,First Choice,,,Man,19-20
2021/10/08 3:21:17 PM EST,CMP 128 Computer Science I,1,1,1,0,0,0,0,1,1,1,1,0,1,1,Information Tech0logy,1,1,0,1,1,1,1,0,1,1,1,1,Engineering,,,Man,19-20
2021/10/08 3:21:53 PM EST,CMP 128 Computer Science I,2,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,2,1,N/A,1,N/A,0n Degree seeking,,,,,,,,,,,,,,3,"I like this computer science class so far, but I'm 0t too sure if I would like to do this as a career. ",Woman,18 and younger
2021/10/08 3:21:59 PM EST,CMP 128 Computer Science I,0,0,0,0,0,2,0,2,0,2,0,1,0,0,Computer Science,1,1,0,1,0,1,0,0,1,1,1,0,First Choice,,,Man,19-20
2021/10/08 3:22:04 PM EST,CMP 128 Computer Science I,2,0,1,0,0,0,0,0,1,1,0,0,0,0,Computer Science,1,1,0,1,0,1,0,0,1,1,0,0,First Choice,,,Man,18 and younger
2021/10/08 3:23:06 PM EST,CMP 128 Computer Science I,2,0,2,0,0,0,0,2,2,1,0,2,0,0,Computer Science,1,1,0,0,0,1,0,0,1,1,1,1,First Choice,,,Woman,21-24
2021/10/08 3:26:14 PM EST,CMP 128 Computer Science I,1,0,0,0,0,0,0,2,2,1,0,0,0,0,Undecided,,,,,,,,,,,,,,4,I was surprised by how much I liked it.  My original plan to go to college was to be pre med and become a doctor but with my late transfer to CCM most classes for pre med were full.  I decided to enroll in this class mainly because there were spots but also because I have family that work in the computer science field.  I would be interested in taking more computer science classes because  I think its fun.,Woman,19-20
2021/10/08 3:29:13 PM EST,CMP 128 Computer Science I,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Digital Media Tech0logy,1,1,0,1,1,1,0,1,0,1,1,1,First Choice,,,Man,21-24
2021/10/08 3:32:20 PM EST,CMP 128 Computer Science I,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,First Choice,,,Woman,21-24
2021/10/08 5:11:26 PM EST,CMP 128 Computer Science I,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Computer Science,1,1,0,0,0,0,0,0,0,0,1,0,First Choice,,,Woman,21-24
2021/10/09 12:37:29 PM EST,CMP 128 Computer Science I,0,0,0,0,0,0,0,1,1,0,0,2,0,N/A,Liberal Arts,,,,,,,,,,,,,,4,Helpful to career path,Woman,21-24
2021/10/09 12:44:15 PM EST,CMP 128 Computer Science I,0,0,0,0,0,0,0,1,1,0,0,0,0,N/A,Visiting student,,,,,,,,,,,,,,4,"What I am learning in Computer Science I is very engaging and highly interests me. I have always had an ease with numbers, though computer science is a lot more than that, and the concepts behind how to program amaze me in how the steps in logic have to be taken.",Woman,19-20
2021/10/09 3:00:36 PM EST,CMP 128 Computer Science I,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CIS Game Development,0,0,0,0,0,1,0,0,0,0,1,1,First Choice,,,Woman,18 and younger
2021/10/09 5:37:37 PM EST,CMP 128 Computer Science I,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Web Development Certificate of Achievement,1,0,0,1,1,1,0,0,1,1,1,1,N/A,,,Man,35-64
